a_Last1_chunk_bitrate,a_Last1_buffer_size,a_Last8_throughput,a_Last7_throughput,a_Last6_throughput,a_Last5_throughput,a_Last4_throughput,a_Last3_throughput,a_Last2_throughput,a_Last1_throughput,a_Last8_downloadtime,a_Last7_downloadtime,a_Last6_downloadtime,a_Last5_downloadtime,a_Last4_downloadtime,a_Last3_downloadtime,a_Last2_downloadtime,a_Last1_downloadtime,a_chunksize1,a_chunksize2,a_chunksize3,a_chunksize4,a_chunksize5,a_chunksize6,a_Chunks_left,a_br,b_Last1_chunk_bitrate,b_Last1_buffer_size,b_Last8_throughput,b_Last7_throughput,b_Last6_throughput,b_Last5_throughput,b_Last4_throughput,b_Last3_throughput,b_Last2_throughput,b_Last1_throughput,b_Last8_downloadtime,b_Last7_downloadtime,b_Last6_downloadtime,b_Last5_downloadtime,b_Last4_downloadtime,b_Last3_downloadtime,b_Last2_downloadtime,b_Last1_downloadtime,b_chunksize1,b_chunksize2,b_chunksize3,b_chunksize4,b_chunksize5,b_chunksize6,b_Chunks_left,b_br,QoE_2
0.43023255813953487,0.7794616844794068,0.002,0.002,0.002,0.003,0.003,0.002,0.002,0.001,1.955,3.773,2.597,4.040,3.963,4.493,6.490,7.341,0.74,1.46,1.52,1.31,1.46,0.86,0.2916666666666667,750,0.1744186046511628,0.9262301954867697,0.002,0.002,0.003,0.003,0.002,0.002,0.001,0.001,3.773,2.597,4.040,3.963,4.493,6.490,7.341,2.532,1.46,1.52,1.31,1.46,0.86,0.40,0.2708333333333333,1200,1.8325814637483098
0.27906976744186046,0.9225258206804587,0.002,0.003,0.003,0.002,0.002,0.001,0.001,0.001,2.597,4.040,3.963,4.493,6.490,7.341,2.532,4.037,1.52,1.31,1.46,0.86,0.40,0.67,0.25,1200,0.27906976744186046,1.0843197433013425,0.003,0.003,0.002,0.002,0.001,0.001,0.001,0.002,4.040,3.963,4.493,6.490,7.341,2.532,4.037,2.382,1.31,1.46,0.86,0.40,0.67,0.58,0.22916666666666666,1200,2.772588722239781
0.27906976744186046,1.2129210318829986,0.003,0.002,0.002,0.001,0.001,0.001,0.002,0.001,3.963,4.493,6.490,7.341,2.532,4.037,2.382,2.714,1.46,0.86,0.40,0.67,0.58,0.48,0.20833333333333334,1850,0.43023255813953487,1.2234652275354805,0.002,0.002,0.001,0.001,0.001,0.002,0.001,0.002,4.493,6.490,7.341,2.532,4.037,2.382,2.714,3.895,0.86,0.40,0.67,0.58,0.48,0.92,0.1875,1850,3.638316886832339
0.43023255813953487,1.2045511687155217,0.002,0.001,0.001,0.001,0.002,0.001,0.002,0.002,6.490,7.341,2.532,4.037,2.382,2.714,3.895,4.189,0.40,0.67,0.58,0.48,0.92,0.89,0.16666666666666666,1850,0.43023255813953487,1.2196494405735099,0.001,0.001,0.001,0.002,0.001,0.002,0.002,0.002,7.341,2.532,4.037,2.382,2.714,3.895,4.189,3.849,0.67,0.58,0.48,0.92,0.89,0.91,0.14583333333333334,1850,3.638316886832339
0.43023255813953487,1.2671732944738174,0.001,0.001,0.002,0.001,0.002,0.002,0.002,0.002,2.532,4.037,2.382,2.714,3.895,4.189,3.849,3.525,0.58,0.48,0.92,0.89,0.91,0.84,0.125,1850,0.43023255813953487,1.2578934704616413,0.001,0.002,0.001,0.002,0.002,0.002,0.002,0.002,4.037,2.382,2.714,3.895,4.189,3.849,3.525,4.093,0.48,0.92,0.89,0.91,0.84,1.00,0.10416666666666667,1850,3.638316886832339
0.43023255813953487,1.314147845977165,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.002,2.382,2.714,3.895,4.189,3.849,3.525,4.093,3.437,0.92,0.89,0.91,0.84,1.00,0.87,0.08333333333333333,2850,0.6627906976744186,1.154400562137985,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,2.714,3.895,4.189,3.849,3.525,4.093,3.437,5.597,0.89,0.91,0.84,1.00,0.87,1.55,0.0625,1850,3.638316886832339
0.43023255813953487,1.210677831433982,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,3.895,4.189,3.849,3.525,4.093,3.437,5.597,3.437,0.91,0.84,1.00,0.87,1.55,0.94,0.041666666666666664,1850,0.43023255813953487,1.3095948227441458,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,4.189,3.849,3.525,4.093,3.437,5.597,3.437,3.011,0.84,1.00,0.87,1.55,0.94,0.96,0.020833333333333332,2850,3.638316886832339
0.6627906976744186,1.3373917359349057,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,3.849,3.525,4.093,3.437,5.597,3.437,3.011,3.722,1.00,0.87,1.55,0.94,0.96,1.20,0.0,2850,0.06976744186046512,0.9338679415001379,0.002,0.002,0.003,0.003,0.003,0.001,0.001,0.001,5.597,3.437,3.011,3.722,3.818,3.864,1.240,1.421,0.96,1.20,1.33,0.44,0.15,0.14,0.9166666666666666,1200,0.27906976744186046,0.8616003663045687,0.002,0.003,0.003,0.003,0.001,0.001,0.001,0.001,3.437,3.011,3.722,3.818,3.864,1.240,1.421,4.723,1.20,1.33,0.44,0.15,0.14,0.60,0.8958333333333334,750,1.8325814637483098
0.1744186046511628,0.9039161689338139,0.003,0.003,0.003,0.001,0.001,0.001,0.001,0.001,3.011,3.722,3.818,3.864,1.240,1.421,4.723,3.577,1.33,0.44,0.15,0.14,0.60,0.40,0.875,1200,0.27906976744186046,0.9030789862667079,0.003,0.003,0.001,0.001,0.001,0.001,0.001,0.001,3.722,3.818,3.864,1.240,1.421,4.723,3.577,4.008,0.44,0.15,0.14,0.60,0.40,0.51,0.8541666666666666,1200,2.772588722239781
0.27906976744186046,0.8620172992435288,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.818,3.864,1.240,1.421,4.723,3.577,4.008,4.411,0.15,0.14,0.60,0.40,0.51,0.55,0.8333333333333334,750,0.1744186046511628,0.8696727464483189,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.864,1.240,1.421,4.723,3.577,4.008,4.411,3.923,0.14,0.60,0.40,0.51,0.55,0.43,0.8125,750,1.83258146374831
0.1744186046511628,0.8992798459692297,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.240,1.421,4.723,3.577,4.008,4.411,3.923,3.704,0.60,0.40,0.51,0.55,0.43,0.37,0.7916666666666666,750,0.1744186046511628,0.9784272879236857,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.421,4.723,3.577,4.008,4.411,3.923,3.704,3.209,0.40,0.51,0.55,0.43,0.37,0.35,0.7708333333333334,1200,1.8325814637483098
0.27906976744186046,0.7639792841739124,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.723,3.577,4.008,4.411,3.923,3.704,3.209,6.144,0.51,0.55,0.43,0.37,0.35,0.59,0.75,750,0.1744186046511628,0.4,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000,3.577,4.008,4.411,3.923,3.704,3.209,6.144,7.666,0.55,0.43,0.37,0.35,0.59,0.40,0.7291666666666666,300,0.0
0.06976744186046512,0.4514024622601666,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,4.008,4.411,3.923,3.704,3.209,6.144,7.666,3.486,0.43,0.37,0.35,0.59,0.40,0.16,0.7083333333333334,300,0.06976744186046512,0.4,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,4.411,3.923,3.704,3.209,6.144,7.666,3.486,4.621,0.37,0.35,0.59,0.40,0.16,0.18,0.6875,300,0.0
0.06976744186046512,0.46503610308123716,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000,3.923,3.704,3.209,6.144,7.666,3.486,4.621,3.350,0.35,0.59,0.40,0.16,0.18,0.14,0.6666666666666666,300,0.06976744186046512,0.4873132507139193,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,3.704,3.209,6.144,7.666,3.486,4.621,3.350,3.777,0.59,0.40,0.16,0.18,0.14,0.14,0.6458333333333334,300,0.0
0.06976744186046512,0.5610232135516566,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,3.209,6.144,7.666,3.486,4.621,3.350,3.777,3.263,0.40,0.16,0.18,0.14,0.14,0.14,0.625,300,0.06976744186046512,0.599580243549718,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.144,7.666,3.486,4.621,3.350,3.777,3.263,3.614,0.16,0.18,0.14,0.14,0.14,0.15,0.6041666666666666,300,0.0
0.06976744186046512,0.6463817693235698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.666,3.486,4.621,3.350,3.777,3.263,3.614,3.532,0.18,0.14,0.14,0.14,0.15,0.16,0.5833333333333334,300,0.06976744186046512,0.7585499440410024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.486,4.621,3.350,3.777,3.263,3.614,3.532,2.878,0.14,0.14,0.14,0.15,0.16,0.14,0.5625,750,0.0
0.1744186046511628,0.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.621,3.350,3.777,3.263,3.614,3.532,2.878,10.918,0.14,0.14,0.15,0.16,0.14,0.38,0.5416666666666666,300,0.06976744186046512,0.5120339662132064,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.350,3.777,3.263,3.614,3.532,2.878,10.918,2.880,0.14,0.15,0.16,0.14,0.38,0.15,0.5208333333333334,300,0.0
0.06976744186046512,0.7266623827226606,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,3.777,3.263,3.614,3.532,2.878,10.918,2.880,1.854,0.15,0.16,0.14,0.38,0.15,0.16,0.5,750,0.1744186046511628,0.7969007258565968,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,3.263,3.614,3.532,2.878,10.918,2.880,1.854,3.298,0.16,0.14,0.38,0.15,0.16,0.34,0.4791666666666667,750,1.83258146374831
0.1744186046511628,0.6382983463738501,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,3.614,3.532,2.878,10.918,2.880,1.854,3.298,5.586,0.14,0.38,0.15,0.16,0.34,0.35,0.4583333333333333,300,0.06976744186046512,0.6318023990663464,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.000,3.532,2.878,10.918,2.880,1.854,3.298,5.586,4.065,0.38,0.15,0.16,0.34,0.35,0.15,0.4375,300,0.0
0.06976744186046512,0.48396583360842066,0.000,0.000,0.000,0.001,0.001,0.001,0.000,0.000,2.878,10.918,2.880,1.854,3.298,5.586,4.065,5.478,0.15,0.16,0.34,0.35,0.15,0.18,0.4166666666666667,300,0.06976744186046512,0.6127745443065241,0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,10.918,2.880,1.854,3.298,5.586,4.065,5.478,2.712,0.16,0.34,0.35,0.15,0.18,0.11,0.3958333333333333,300,0.0
0.06976744186046512,0.5945168974642958,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,2.880,1.854,3.298,5.586,4.065,5.478,2.712,4.183,0.34,0.35,0.15,0.18,0.11,0.15,0.375,300,0.06976744186046512,0.6165196421853929,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,1.854,3.298,5.586,4.065,5.478,2.712,4.183,3.780,0.35,0.15,0.18,0.11,0.15,0.15,0.3541666666666667,300,0.0
0.06976744186046512,0.6270996302777843,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,3.298,5.586,4.065,5.478,2.712,4.183,3.780,3.894,0.15,0.18,0.11,0.15,0.15,0.15,0.3333333333333333,300,0.06976744186046512,0.5834711194796678,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.586,4.065,5.478,2.712,4.183,3.780,3.894,4.436,0.18,0.11,0.15,0.15,0.15,0.15,0.3125,300,0.0
0.06976744186046512,0.5805943684532634,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.065,5.478,2.712,4.183,3.780,3.894,4.436,4.029,0.11,0.15,0.15,0.15,0.15,0.14,0.2916666666666667,300,0.06976744186046512,0.6940581540894224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.478,2.712,4.183,3.780,3.894,4.436,4.029,2.865,0.15,0.15,0.15,0.15,0.14,0.16,0.2708333333333333,300,0.0
0.06976744186046512,0.7812874144801742,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.712,4.183,3.780,3.894,4.436,4.029,2.865,3.128,0.15,0.15,0.15,0.14,0.16,0.18,0.25,750,0.1744186046511628,0.4309200613393167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.183,3.780,3.894,4.436,4.029,2.865,3.128,7.504,0.15,0.15,0.14,0.16,0.18,0.36,0.22916666666666666,300,0.0
0.06976744186046512,0.5335029548515442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.780,3.894,4.436,4.029,2.865,3.128,7.504,2.974,0.15,0.14,0.16,0.18,0.36,0.13,0.20833333333333334,300,0.06976744186046512,0.5855328417894483,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.894,4.436,4.029,2.865,3.128,7.504,2.974,3.480,0.14,0.16,0.18,0.36,0.13,0.12,0.1875,300,0.0
0.06976744186046512,0.5971258081330976,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.436,4.029,2.865,3.128,7.504,2.974,3.480,3.884,0.16,0.18,0.36,0.13,0.12,0.14,0.16666666666666666,300,0.06976744186046512,0.6837535192686172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.029,2.865,3.128,7.504,2.974,3.480,3.884,3.134,0.18,0.36,0.13,0.12,0.14,0.15,0.14583333333333334,300,0.0
0.06976744186046512,0.7726397479221195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.865,3.128,7.504,2.974,3.480,3.884,3.134,3.111,0.36,0.13,0.12,0.14,0.15,0.14,0.125,750,0.1744186046511628,0.6283249458046909,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,3.128,7.504,2.974,3.480,3.884,3.134,3.111,5.443,0.13,0.12,0.14,0.15,0.14,0.38,0.10416666666666667,300,0.0
0.06976744186046512,0.8392818494281802,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,7.504,2.974,3.480,3.884,3.134,3.111,5.443,1.890,0.12,0.14,0.15,0.14,0.38,0.14,0.08333333333333333,750,0.1744186046511628,0.41766344175342746,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000,2.974,3.480,3.884,3.134,3.111,5.443,1.890,8.216,0.14,0.15,0.14,0.38,0.14,0.43,0.0625,300,0.0
0.06976744186046512,0.4964741272562067,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.000,3.480,3.884,3.134,3.111,5.443,1.890,8.216,3.212,0.15,0.14,0.38,0.14,0.43,0.16,0.041666666666666664,300,0.06976744186046512,0.7318118723249535,0.000,0.000,0.000,0.001,0.001,0.000,0.000,0.001,3.884,3.134,3.111,5.443,1.890,8.216,3.212,1.647,0.14,0.38,0.14,0.43,0.16,0.16,0.020833333333333332,750,0.0
0.1744186046511628,0.8293563403874007,0.000,0.000,0.001,0.001,0.000,0.000,0.001,0.001,3.134,3.111,5.443,1.890,8.216,3.212,1.647,3.025,0.38,0.14,0.43,0.16,0.16,0.32,0.0,750,0.1744186046511628,0.8217913423291721,0.000,0.000,0.001,0.001,0.001,0.002,0.001,0.001,8.216,3.212,1.647,3.025,2.534,2.010,0.831,2.951,0.16,0.32,0.31,0.44,0.15,0.34,0.9166666666666666,750,0.1744186046511628,0.7375618188697456,0.000,0.001,0.001,0.001,0.002,0.001,0.001,0.001,3.212,1.647,3.025,2.534,2.010,0.831,2.951,4.842,0.32,0.31,0.44,0.15,0.34,0.37,0.8958333333333334,750,1.83258146374831
0.1744186046511628,0.8227992236570637,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,1.647,3.025,2.534,2.010,0.831,2.951,4.842,3.148,0.31,0.44,0.15,0.34,0.37,0.40,0.875,750,0.1744186046511628,1.0585187675251984,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.002,3.025,2.534,2.010,0.831,2.951,4.842,3.148,1.643,0.44,0.15,0.34,0.37,0.40,0.31,0.8541666666666666,1200,1.8325814637483098
0.27906976744186046,1.1940554709258357,0.001,0.002,0.001,0.001,0.001,0.001,0.002,0.002,2.534,2.010,0.831,2.951,4.842,3.148,1.643,2.645,0.15,0.34,0.37,0.40,0.31,0.55,0.8333333333333334,1850,0.43023255813953487,1.1656069228662331,0.002,0.001,0.001,0.001,0.001,0.002,0.002,0.002,2.010,0.831,2.951,4.842,3.148,1.643,2.645,4.284,0.34,0.37,0.40,0.31,0.55,1.04,0.8125,1850,3.638316886832339
0.43023255813953487,1.190974420930048,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.831,2.951,4.842,3.148,1.643,2.645,4.284,3.746,0.37,0.40,0.31,0.55,1.04,0.83,0.7916666666666666,1850,0.43023255813953487,1.212364088613902,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,2.951,4.842,3.148,1.643,2.645,4.284,3.746,3.786,0.40,0.31,0.55,1.04,0.83,0.89,0.7708333333333334,1850,3.638316886832339
0.43023255813953487,1.2189543486177723,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,4.842,3.148,1.643,2.645,4.284,3.746,3.786,3.934,0.31,0.55,1.04,0.83,0.89,0.92,0.75,1850,0.43023255813953487,1.2300295606487248,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,3.148,1.643,2.645,4.284,3.746,3.786,3.934,3.889,0.55,1.04,0.83,0.89,0.92,0.90,0.7291666666666666,1850,3.638316886832339
0.43023255813953487,1.2392426776592664,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,1.643,2.645,4.284,3.746,3.786,3.934,3.889,3.908,1.04,0.83,0.89,0.92,0.90,0.92,0.7083333333333334,1850,0.43023255813953487,1.2334979854339738,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,2.645,4.284,3.746,3.786,3.934,3.889,3.908,4.057,0.83,0.89,0.92,0.90,0.92,1.01,0.6875,1850,3.638316886832339
0.43023255813953487,1.2900374858308754,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,4.284,3.746,3.786,3.934,3.889,3.908,4.057,3.435,0.89,0.92,0.90,0.92,1.01,0.80,0.6666666666666666,1850,0.43023255813953487,1.3256259077039623,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,3.746,3.786,3.934,3.889,3.908,4.057,3.435,3.644,0.92,0.90,0.92,1.01,0.80,0.90,0.6458333333333334,2850,3.638316886832339
0.6627906976744186,1.13627760768667,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,3.786,3.934,3.889,3.908,4.057,3.435,3.644,5.893,0.90,0.92,1.01,0.80,0.90,1.46,0.625,1850,0.43023255813953487,1.1344307592442093,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,3.934,3.889,3.908,4.057,3.435,3.644,5.893,4.018,0.92,1.01,0.80,0.90,1.46,0.86,0.6041666666666666,1850,3.638316886832339
0.43023255813953487,1.0147318741828464,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,3.889,3.908,4.057,3.435,3.644,5.893,4.018,5.197,1.01,0.80,0.90,1.46,0.86,0.96,0.5833333333333334,1200,0.27906976744186046,0.963487861032228,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,3.908,4.057,3.435,3.644,5.893,4.018,5.197,4.512,0.80,0.90,1.46,0.86,0.96,0.57,0.5625,1200,2.772588722239781
0.27906976744186046,0.7879025058928012,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,4.057,3.435,3.644,5.893,4.018,5.197,4.512,5.756,0.90,1.46,0.86,0.96,0.57,0.59,0.5416666666666666,750,0.1744186046511628,0.9077075745528692,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,3.435,3.644,5.893,4.018,5.197,4.512,5.756,2.802,1.46,0.86,0.96,0.57,0.59,0.39,0.5208333333333334,1200,1.8325814637483098
0.27906976744186046,0.9910999853432456,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.002,3.644,5.893,4.018,5.197,4.512,5.756,2.802,3.166,0.86,0.96,0.57,0.59,0.39,0.64,0.5,1200,0.27906976744186046,1.1204894174324125,0.002,0.002,0.002,0.001,0.001,0.001,0.002,0.002,5.893,4.018,5.197,4.512,5.756,2.802,3.166,2.706,0.96,0.57,0.59,0.39,0.64,0.52,0.4791666666666667,1850,2.7725887222397816
0.43023255813953487,1.0127809429210886,0.002,0.002,0.001,0.001,0.001,0.002,0.002,0.001,4.018,5.197,4.512,5.756,2.802,3.166,2.706,5.077,0.57,0.59,0.39,0.64,0.52,0.88,0.4583333333333333,1200,0.27906976744186046,1.1354425947596873,0.002,0.001,0.001,0.001,0.002,0.002,0.001,0.002,5.197,4.512,5.756,2.802,3.166,2.706,5.077,2.773,0.59,0.39,0.64,0.52,0.88,0.58,0.4375,1850,2.7725887222397816
0.43023255813953487,0.909467814541278,0.001,0.001,0.001,0.002,0.002,0.001,0.002,0.001,4.512,5.756,2.802,3.166,2.706,5.077,2.773,6.260,0.39,0.64,0.52,0.88,0.58,1.05,0.4166666666666667,1200,0.27906976744186046,1.0408561614754372,0.001,0.001,0.002,0.002,0.001,0.002,0.001,0.001,5.756,2.802,3.166,2.706,5.077,2.773,6.260,2.686,0.64,0.52,0.88,0.58,1.05,0.48,0.3958333333333333,1200,2.772588722239781
0.27906976744186046,1.0036284390752157,0.001,0.002,0.002,0.001,0.002,0.001,0.001,0.001,2.802,3.166,2.706,5.077,2.773,6.260,2.686,4.372,0.52,0.88,0.58,1.05,0.48,0.61,0.375,1200,0.27906976744186046,1.0193975312921721,0.002,0.002,0.001,0.002,0.001,0.001,0.001,0.001,3.166,2.706,5.077,2.773,6.260,2.686,4.372,3.842,0.88,0.58,1.05,0.48,0.61,0.63,0.3541666666666667,1200,2.772588722239781
0.27906976744186046,1.1509368332868637,0.002,0.001,0.002,0.001,0.001,0.001,0.001,0.002,2.706,5.077,2.773,6.260,2.686,4.372,3.842,2.685,0.58,1.05,0.48,0.61,0.63,0.56,0.3333333333333333,1850,0.43023255813953487,1.1519507865829632,0.001,0.002,0.001,0.001,0.001,0.001,0.002,0.002,5.077,2.773,6.260,2.686,4.372,3.842,2.685,3.990,1.05,0.48,0.61,0.63,0.56,0.93,0.3125,1850,3.638316886832339
0.43023255813953487,1.1705658670693264,0.002,0.001,0.001,0.001,0.001,0.002,0.002,0.002,2.773,6.260,2.686,4.372,3.842,2.685,3.990,3.814,0.48,0.61,0.63,0.56,0.93,0.86,0.2916666666666667,1850,0.43023255813953487,1.0171545806621147,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.001,6.260,2.686,4.372,3.842,2.685,3.990,3.814,5.534,0.61,0.63,0.56,0.93,0.86,1.01,0.2708333333333333,1200,2.7725887222397816
0.27906976744186046,0.9471109043453136,0.001,0.001,0.001,0.002,0.002,0.002,0.001,0.001,2.686,4.372,3.842,2.685,3.990,3.814,5.534,4.700,0.63,0.56,0.93,0.86,1.01,0.67,0.25,1200,0.27906976744186046,1.001061760405528,0.001,0.001,0.002,0.002,0.002,0.001,0.001,0.001,4.372,3.842,2.685,3.990,3.814,5.534,4.700,3.460,0.56,0.93,0.86,1.01,0.67,0.58,0.22916666666666666,1200,2.772588722239781
0.27906976744186046,1.1490138396586325,0.001,0.002,0.002,0.002,0.001,0.001,0.001,0.002,3.842,2.685,3.990,3.814,5.534,4.700,3.460,2.520,0.93,0.86,1.01,0.67,0.58,0.48,0.20833333333333334,1850,0.43023255813953487,1.0378346137971932,0.002,0.002,0.002,0.001,0.001,0.001,0.002,0.001,2.685,3.990,3.814,5.534,4.700,3.460,2.520,5.112,0.86,1.01,0.67,0.58,0.48,0.92,0.1875,1200,2.7725887222397816
0.27906976744186046,0.8886365535809511,0.002,0.002,0.001,0.001,0.001,0.002,0.001,0.001,3.990,3.814,5.534,4.700,3.460,2.520,5.112,5.492,1.01,0.67,0.58,0.48,0.92,0.59,0.16666666666666666,750,0.1744186046511628,0.8133723969086585,0.002,0.001,0.001,0.001,0.002,0.001,0.001,0.001,3.814,5.534,4.700,3.460,2.520,5.112,5.492,4.753,0.67,0.58,0.48,0.92,0.59,0.38,0.14583333333333334,750,1.83258146374831
0.1744186046511628,0.7872897551658123,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,5.534,4.700,3.460,2.520,5.112,5.492,4.753,4.261,0.58,0.48,0.92,0.59,0.38,0.34,0.125,750,0.1744186046511628,0.9572335735390614,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,4.700,3.460,2.520,5.112,5.492,4.753,4.261,2.301,0.48,0.92,0.59,0.38,0.34,0.38,0.10416666666666667,1200,1.8325814637483098
0.27906976744186046,1.0298393623724205,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,3.460,2.520,5.112,5.492,4.753,4.261,2.301,3.274,0.92,0.59,0.38,0.34,0.38,0.59,0.08333333333333333,1200,0.27906976744186046,1.022446335829859,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.520,5.112,5.492,4.753,4.261,2.301,3.274,4.074,0.59,0.38,0.34,0.38,0.59,0.62,0.0625,1200,2.772588722239781
0.27906976744186046,0.9244514807857221,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5.112,5.492,4.753,4.261,2.301,3.274,4.074,4.980,0.38,0.34,0.38,0.59,0.62,0.62,0.041666666666666664,1200,0.27906976744186046,0.9604849331766776,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5.492,4.753,4.261,2.301,3.274,4.074,4.980,3.640,0.34,0.38,0.59,0.62,0.62,0.62,0.020833333333333332,1200,2.772588722239781
0.27906976744186046,0.8253725484122016,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.753,4.261,2.301,3.274,4.074,4.980,3.640,5.351,0.38,0.59,0.62,0.62,0.62,0.53,0.0,750,0.06976744186046512,0.8155869878150016,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.074,4.980,3.640,5.351,3.535,6.865,2.061,1.784,0.62,0.53,0.31,0.44,0.15,0.14,0.9166666666666666,750,0.1744186046511628,0.789571457188161,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4.980,3.640,5.351,3.535,6.865,2.061,1.784,4.260,0.53,0.31,0.44,0.15,0.14,0.37,0.8958333333333334,750,1.83258146374831
0.1744186046511628,0.7902002562200805,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.640,5.351,3.535,6.865,2.061,1.784,4.260,3.994,0.31,0.44,0.15,0.14,0.37,0.40,0.875,750,0.1744186046511628,0.8548872418008212,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5.351,3.535,6.865,2.061,1.784,4.260,3.994,3.353,0.44,0.15,0.14,0.37,0.40,0.31,0.8541666666666666,750,1.83258146374831
0.1744186046511628,0.8426958042587506,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3.535,6.865,2.061,1.784,4.260,3.994,3.353,4.122,0.15,0.14,0.37,0.40,0.31,0.34,0.8333333333333334,750,0.1744186046511628,0.6362658183813514,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6.865,2.061,1.784,4.260,3.994,3.353,4.122,6.064,0.14,0.37,0.40,0.31,0.34,0.43,0.8125,300,0.0
0.06976744186046512,0.8259171539335165,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2.061,1.784,4.260,3.994,3.353,4.122,6.064,2.103,0.37,0.40,0.31,0.34,0.43,0.15,0.7916666666666666,750,0.1744186046511628,0.5897941316230012,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000,1.784,4.260,3.994,3.353,4.122,6.064,2.103,6.361,0.40,0.31,0.34,0.43,0.15,0.35,0.7708333333333334,300,0.0
